URL,Performance Score,Speed Index (s),LCP (s),INP (ms),CLS,Waktu Pengukuran
https://www.kampunginggris.id/jenis-jenis-phrase-dalam-bahasa-inggris,76.0,1.61,1.35,0,0.385,2025-03-25 16:09:55
https://www.kampunginggris.id/can-vs-may,95.0,1.48,1.33,0,0.041,2025-03-25 16:10:31
https://www.kampunginggris.id/contoh-invitation-card-dan-aturan-menulisnya,77.0,2.21,2.1,0,0.245,2025-03-25 16:11:07
https://www.kampunginggris.id/subject-verb-agreement,97.0,1.49,1.36,0,0.081,2025-03-25 16:11:41
https://www.kampunginggris.id/though-artinya-apa-contoh-penggunaan-though-dalam-kalimat,82.0,1.48,1.32,0,0.283,2025-03-25 16:12:16
https://www.kampunginggris.id/paket-one-day-trip-to-kampung-inggris,72.0,2.16,2.93,0,0.545,2025-03-25 16:12:53
https://www.kampunginggris.id/penggunaan-kata-do-untuk-idiom-dan-ungkapan,74.0,1.23,1.02,0,0.964,2025-03-25 16:13:27
https://www.kampunginggris.id/kosakata-make-penjelasan-dan-contohnya,73.0,1.67,1.44,0,1.8,2025-03-25 16:14:03
https://www.kampunginggris.id/kata-benda-dalam-bahasa-inggris-beserta-contohnya,85.0,1.77,1.56,0,0.276,2025-03-25 16:14:38
https://www.kampunginggris.id/rekomendasi-podcast-belajar-bahasa-inggris,76.0,1.65,1.44,0,0.479,2025-03-25 16:15:13
https://www.kampunginggris.id/rekomendasi-film-untuk-belajar-bahasa-inggris-di-kelas,76.0,1.71,1.53,0,0.64,2025-03-25 16:15:48
https://www.kampunginggris.id/keuntungan-belajar-bahasa-inggris-untuk-anak,79.0,1.09,0.98,0,0.445,2025-03-25 16:16:22
https://www.kampunginggris.id/perbedaan-bahasa-inggris-britania-raya-amerika-dan-australia,87.0,1.54,1.37,0,0.19,2025-03-25 16:16:57
https://www.kampunginggris.id/langkah-efektif-meningkatkan-skill-grammar,70.0,1.28,1.15,0,0.679,2025-03-25 16:17:33
https://www.kampunginggris.id/serba-serbi-simple-present-tense,82.0,1.4,1.22,0,0.343,2025-03-25 16:18:07
https://www.kampunginggris.id/biaya-les-bahasa-inggris-di-kampung-inggris-berbeda-beda,73.0,1.83,1.59,0,2.056,2025-03-25 16:18:43
https://www.kampunginggris.id/ingin-les-bahasa-inggris-di-kampung-inggris-lc-ketahui-langkahnya,89.0,1.6,1.47,0,0.148,2025-03-25 16:19:18
https://www.kampunginggris.id/kursus-bahasa-inggris-anti-ribet,82.0,1.61,1.3,0,0.287,2025-03-25 16:19:52
https://www.kampunginggris.id/bagaimana-menulis-esai-dalam-bahasa-inggris-ketahui-langkah-langkah-lengkapnya-agar-tidak-salah,78.0,1.43,1.24,0,0.5,2025-03-25 16:20:26
https://www.kampunginggris.id/tempat-belajar-bahasa-inggris-rombongan,87.0,1.51,1.31,0,0.195,2025-03-25 16:21:01
https://www.kampunginggris.id/ketahui-perbedaan-prescriptive-grammar-dan-descriptive-grammar,76.0,1.67,1.46,0,0.543,2025-03-25 16:21:36
https://www.kampunginggris.id/sudahkah-kamu-tahu-apa-itu-reduced-adverb-clause-bagaimana-implementasinya,76.0,1.63,1.43,0,0.576,2025-03-25 16:22:12
https://www.kampunginggris.id/14-tanda-baca-dalam-bahasa-inggris-yang-wajib-kamu-ketahui,73.0,1.52,1.31,0,0.965,2025-03-25 16:22:46
https://www.kampunginggris.id/kesalahan-grammar-paling-sering-ditemui-sudah-tahu-belum,76.0,1.59,1.41,0,0.582,2025-03-25 16:23:21
https://www.kampunginggris.id/mau-mahir-writing-ketahui-6-pola-kalimat-ini-dalam-writing-yang-akan-sangat-membantumu,86.0,1.62,1.43,0,0.204,2025-03-25 16:23:55
https://www.kampunginggris.id/jenis-jenis-kalimat-dasar-dalam-bahasa-inggris-yang-wajib-kamu-ketahui,75.0,1.58,1.38,0,0.671,2025-03-25 16:24:30
https://www.kampunginggris.id/pakai-cara-mengajar-ini-untuk-mahir-membuat-essay-bahasa-inggris,72.0,1.77,1.55,0,0.971,2025-03-25 16:25:05
https://www.kampunginggris.id/wajib-tahu-apa-itu-phrases-connector-dan-seberapa-penting-dalam-bahasa-inggris,74.0,1.13,0.96,0,0.455,2025-03-25 16:25:40
https://www.kampunginggris.id/ketahui-seberapa-penting-intonasi-dan-penekanan-dalam-berbicara-dapat-meningkatkan-pronunciation,76.0,1.5,1.31,0,0.794,2025-03-25 16:26:15
https://www.kampunginggris.id/pahami-dan-cermati-ini-ketahui-konsep-dasar-dalam-pronunciation-bahasa-inggris,77.0,1.83,1.64,0,0.488,2025-03-25 16:26:50
https://www.kampunginggris.id/kumpulan-tounge-twister-ala-kampung-inggris-lc-yang-bisa-kamu-pakai-untuk-latihan,79.0,1.4,1.22,0,0.421,2025-03-25 16:27:25
https://www.kampunginggris.id/kumpulan-kamus-bahasa-inggris-untuk-sumber-belajar-advanced-level,77.0,1.5,1.3,0,0.645,2025-03-25 16:27:59
https://www.kampunginggris.id/verb-definisi-jenis-dan-contohnya-lengkap,76.0,1.47,1.26,0,0.636,2025-03-25 16:28:33
https://www.kampunginggris.id/materi-belajar-bahasa-inggris-anak-kelas-4-sd-yang-cocok-dan-terbaru,71.0,2.29,2.07,0,0.826,2025-03-25 16:29:10
https://www.kampunginggris.id/cocok-untuk-anak-kelas-5-sd-materi-belajar-bahasa-inggris-terbaru,75.0,1.48,1.27,0,0.689,2025-03-25 16:29:45
https://www.kampunginggris.id/lagu-bahasa-inggris-yang-cocok-untuk-anak-sd-nyanyikan,71.0,1.35,1.21,0,1.07,2025-03-25 16:30:19
https://www.kampunginggris.id/asah-kemampuan-bahasa-inggris-kamu-lebih-baik-tentang-adverb-clauses,88.0,1.41,1.25,0,0.151,2025-03-25 16:30:55
https://www.kampunginggris.id/selain-adverb-kosakata-just-bisa-digunakan-untuk-hal-lain-lho,80.0,1.24,1.11,0,0.309,2025-03-25 16:31:30
https://www.kampunginggris.id/sudahkan-kamu-tahu-untuk-apa-sajakah-modifier-more-dalam-bahasa-inggris-dan-contohnya,79.0,1.47,1.29,0,0.354,2025-03-25 16:32:05
https://www.kampunginggris.id/gunakan-media-pembelajaran-ini-untuk-membantu-anak-muda-belajar-bahasa-inggris,75.0,1.49,1.36,0,0.444,2025-03-25 16:32:41
https://www.kampunginggris.id/pentingnya-cover-letter-lamaran-pekerjaan-dalam-bahasa-inggris,82.0,1.19,1.02,0,0.324,2025-03-25 16:33:15
https://www.kampunginggris.id/7-materi-bahasa-inggris-untuk-karyawan-yang-paling-mudah-dipelajari,78.0,1.18,1.01,0,0.442,2025-03-25 16:33:49
https://www.kampunginggris.id/materi-lengkap-kelas-7-smp-terbaru,83.0,1.87,1.75,0,0.22,2025-03-25 16:34:24
https://www.kampunginggris.id/tahukah-kamu-apa-itu-intensifying-adverb-kenali-serba-serbi-intensifying-dan-contohnya,89.0,1.38,1.14,0,0.154,2025-03-25 16:35:01
https://www.kampunginggris.id/sudah-tahukah-kamu-apa-itu-comparative-degree-simak-penjelasannya,83.0,1.47,1.33,0,0.22,2025-03-25 16:35:37
https://www.kampunginggris.id/materi-les-bahasa-inggris-untuk-kamu-yang-kelas-10-12,94.0,1.4,1.26,0,0.041,2025-03-25 16:36:13
https://www.kampunginggris.id/hal-hal-penting-ini-perlu-kamu-persiapkan-sebelum-tes-toefl,95.0,1.12,1.02,0,0.131,2025-03-25 16:36:47
https://www.kampunginggris.id/cara-belajar-percakapan-bahasa-inggris,75.0,1.66,1.45,0,0.739,2025-03-25 16:37:22
https://www.kampunginggris.id/pentingnya-training-bahasa-inggris-untuk-karyawan,76.0,1.51,1.3,0,0.631,2025-03-25 16:37:56
https://www.kampunginggris.id/sumber-belajar-bahasa-inggris-anak-sd,74.0,1.89,1.65,0,0.835,2025-03-25 16:38:31
https://www.kampunginggris.id/cara-menjadi-tour-guide-di-luar-negeri,71.0,1.62,1.34,0,1.403,2025-03-25 16:39:07
https://www.kampunginggris.id/langkah-belajar-bahasa-inggris-pemula,74.0,1.43,1.2,0,1.016,2025-03-25 16:39:42
https://www.kampunginggris.id/elemen-dasar-grammar-bahasa-inggris,84.0,1.17,1.06,0,0.225,2025-03-25 16:40:18
https://www.kampunginggris.id/pentingnya-vocabulary-dalam-bahasa-inggris,73.0,1.76,1.52,0,1.362,2025-03-25 16:40:52
https://www.kampunginggris.id/7-kosakata-bahasa-inggris-yang-paling-sulit,70.0,1.49,1.25,0,1.552,2025-03-25 16:41:27
https://www.kampunginggris.id/tips-trik-meningkatkan-vocabulary,78.0,1.76,1.59,0,0.516,2025-03-25 16:42:03
https://www.kampunginggris.id/kesalahan-grammar-yang-paling-umum,73.0,1.91,1.58,0,1.078,2025-03-25 16:42:37
https://www.kampunginggris.id/9-tips-belajar-public-speaking,78.0,1.68,1.46,0,0.54,2025-03-25 16:43:13
https://www.kampunginggris.id/9-tips-menulis-tanpa-grammatical-errors,77.0,1.24,1.05,0,0.582,2025-03-25 16:43:49
https://www.kampunginggris.id/10-grammatical-error-yang-harus-dihindari,74.0,1.52,1.29,0,0.931,2025-03-25 16:44:24
https://www.kampunginggris.id/peraturan-dasar-dalam-grammar,95.0,1.23,1.2,0,0.011,2025-03-25 16:44:59
https://www.kampunginggris.id/kosakata-bahasa-inggris-dengan-pronunciation,98.0,1.16,1.14,0,0.053,2025-03-25 16:45:35
https://www.kampunginggris.id/cara-belajar-bahasa-inggris-pronunciation,74.0,1.62,1.43,0,0.939,2025-03-25 16:46:10
https://www.kampunginggris.id/tingkatkan-skill-bahasa-inggrismu,93.0,1.16,1.0,0,0.135,2025-03-25 16:46:46
https://www.kampunginggris.id/kumpulan-qotd-bahasa-inggris-terbaru-2022,95.0,1.34,1.22,0,0.127,2025-03-25 16:47:20
https://www.kampunginggris.id/7-rekomendasi-novel-bahasa-inggris,74.0,1.53,1.29,0,1.479,2025-03-25 16:47:54
https://www.kampunginggris.id/pengertian-jenis-cara-belajar-tes-toefl,77.0,1.91,1.71,0,0.559,2025-03-25 16:48:30
https://www.kampunginggris.id/tempat-bimbingan-bahasa-inggris-terpercaya,73.0,1.32,1.09,0,1.328,2025-03-25 16:49:05
https://www.kampunginggris.id/mengenal-semantik-dalam-bahasa-inggris,75.0,1.68,1.49,0,0.702,2025-03-25 16:49:39
https://www.kampunginggris.id/perbedaan-semantic-meaning-dan-lexical-meaning,80.0,1.42,1.24,0,0.364,2025-03-25 16:50:14
https://www.kampunginggris.id/ungkapan-perasaan-dalam-bahasa-inggris,98.0,1.38,1.26,0,0.059,2025-03-25 16:50:50
https://www.kampunginggris.id/cara-untuk-mengungkapkan-congratulation,70.0,1.48,1.25,0,1.65,2025-03-25 16:51:26
https://www.kampunginggris.id/apa-itu-discussion-text,71.0,1.42,1.21,0,0.738,2025-03-25 16:52:03
https://www.kampunginggris.id/pertanyaan-interview-yang-sering-diajukan-ke-pelamar,92.0,1.49,1.36,0,0.106,2025-03-25 16:52:37
https://www.kampunginggris.id/tips-mempresentasikan-produk-dalam-bahasa-inggris,82.0,1.09,0.93,0,0.326,2025-03-25 16:53:11
https://www.kampunginggris.id/istilah-di-dunia-kerja-dalam-bahasa-inggris,97.0,1.42,1.29,0,0.108,2025-03-25 16:53:45
https://www.kampunginggris.id/belajar-reading-bahasa-inggris-menggunakan-mindmap,74.0,1.51,1.31,0,1.145,2025-03-25 16:54:19
https://www.kampunginggris.id/pengertian-reduced-relatives-clauses,53.0,1.76,1.27,0,0.434,2025-03-25 16:54:56
https://www.kampunginggris.id/cara-penggunaan-most-yang-tepat,58.0,2.1,1.69,0,0.287,2025-03-25 16:55:31
https://www.kampunginggris.id/kesalahan-umum-menulis-dalam-bahasa-inggris,78.0,1.31,1.16,0,0.417,2025-03-25 16:56:07
https://www.kampunginggris.id/kumpulan-slang-words-bahasa-inggris,Error,Error,Error,Error,Error,2025-03-25 16:56:26
https://www.kampunginggris.id/reflexives-pronoun-dalam-bahasa-inggris,65.0,1.46,1.15,0,1.293,2025-03-25 16:57:04
https://www.kampunginggris.id/kalimat-emphasize-bahasa-inggris,86.0,1.64,1.48,0,0.258,2025-03-25 16:57:39
https://www.kampunginggris.id/mengerjakan-soal-listening-toefl-itp,70.0,1.61,1.37,0,1.965,2025-03-25 16:58:16
https://www.kampunginggris.id/tips-mudah-improve-grammar,73.0,1.55,1.31,0,0.299,2025-03-25 16:58:53
https://www.kampunginggris.id/paket-kursus-fleksibel-kampung-inggris,Error,Error,Error,Error,Error,2025-03-25 16:59:13
https://www.kampunginggris.id/belajar-idiom-dari-lagu-bahasa-inggris,4.0,15.39,14.25,0,0.945,2025-03-25 17:04:43
https://www.kampunginggris.id/belajar-vocabulary-bahasa-inggris-untuk-anak-sma,Error,Error,Error,Error,Error,2025-03-25 17:05:03
https://www.kampunginggris.id/uji-kemampuan-listening-bahasa-inggris-kamu-dengan-advanced-listening-ini,Error,Error,Error,Error,Error,2025-03-25 17:23:10
https://www.kampunginggris.id/gunakan-tips-simple-ini-untuk-improve-kemampuan-skill-listening-bahasa-inggrismu,Error,Error,Error,Error,Error,2025-03-25 17:57:09
https://www.kampunginggris.id/belajar-reading-bahasa-inggris,Error,Error,Error,Error,Error,2025-03-25 18:30:55
https://www.kampunginggris.id/lagi-pdkt-kumpulan-gombalan-paling-manis-dalam-bahasa-inggris-yang-bisa-kamu-pakai,Error,Error,Error,Error,Error,2025-03-25 19:00:11
https://www.kampunginggris.id/rekomendasi-film-untuk-belajar-bahasa-inggris,Error,Error,Error,Error,Error,2025-03-25 19:25:01
https://www.kampunginggris.id/kosakata-hobi-dalam-bahasa-inggris,Error,Error,Error,Error,Error,2025-03-25 19:40:20
https://www.kampunginggris.id/alasan-gagal-tes-ielts,Error,Error,Error,Error,Error,2025-03-25 20:01:10
https://www.kampunginggris.id/ingin-membuat-puisi-dalam-bahasa-inggris-tapi-bingung-mulai-darimana-mari-kita-kulik-disini,Error,Error,Error,Error,Error,2025-03-25 20:16:45
https://www.kampunginggris.id/kelebihan-dan-kekurangan-kursus-bahasa-inggris-yang-harus-kamu-ketahui,Error,Error,Error,Error,Error,2025-03-25 20:21:07
https://www.kampunginggris.id/sudah-tahukah-kamu-ternyata-ada-4-cara-berkomunikasi-dalam-bahasa-inggris,53.0,2.13,1.85,0,0.621,2025-03-25 20:21:46
https://www.kampunginggris.id/cara-cepat-kuasai-bahasa-inggris-untuk-pemula,73.0,1.93,1.65,0,0.441,2025-03-25 20:22:22
https://www.kampunginggris.id/tips-meningkatkan-kemampuan-menulis,84.0,1.52,1.28,0,0.189,2025-03-25 20:23:00
https://www.kampunginggris.id/ingin-memulai-belajar-bahasa-inggris-dari-nol-kampung-inggris-lc-pilihanmu,78.0,1.09,0.87,0,0.553,2025-03-25 20:23:35
https://www.kampunginggris.id/ketahui-alasan-kebanyakan-orang-gagal-tes-ielts-karena-hal-ini,79.0,1.29,0.94,0,0.328,2025-03-25 20:24:13
https://www.kampunginggris.id/cara-ini-untuk-memperkaya-vocabulary,63.0,2.34,1.38,0,0.89,2025-03-25 20:24:59
https://www.kampunginggris.id/elemen-penting-agar-publik-speaking-kamu-lancar,82.0,1.26,0.95,0,0.273,2025-03-25 20:25:34
https://www.kampunginggris.id/ingin-terlihat-pintar-gunakan-kosakata-bahasa-inggris-ini,75.0,1.63,1.21,0,0.912,2025-03-25 20:26:10
https://www.kampunginggris.id/apakah-kamu-tahu-lol,74.0,1.16,0.87,0,1.239,2025-03-25 20:26:45
https://www.kampunginggris.id/kosakata-terpanjang-di-bahasa-inggris-dan-penjelasannya,76.0,3.65,3.09,0,0.153,2025-03-25 20:27:28
https://www.kampunginggris.id/capai-skor-toefl-tinggi,65.0,3.12,2.76,0,1.75,2025-03-25 20:28:06
https://www.kampunginggris.id/kosakata-bagus-yang-bisa-kamu-praktekkan-langsung-dan-contohnya,70.0,2.11,1.32,0,2.258,2025-03-25 20:28:47
https://www.kampunginggris.id/jenis-vocabulary-dan-tingkatannya,82.0,1.97,1.49,0,0.332,2025-03-25 20:29:33
https://www.kampunginggris.id/tips-lolos-tes-toefl-bisa-dapat-skor-tinggi,95.0,1.89,1.71,0,0.082,2025-03-25 20:30:10
https://www.kampunginggris.id/cara-daftar-les-bahasa-inggris-di-kampung-inggris-lc,85.0,1.36,1.04,0,0.199,2025-03-25 20:30:45
https://www.kampunginggris.id/kelas-bahasa-inggris-intensive-online,99.0,1.15,1.1,0,0.011,2025-03-25 20:31:20
https://www.kampunginggris.id/program-di-kampung-inggris-lc,77.0,2.88,2.4,0,0.296,2025-03-25 20:32:03
https://www.kampunginggris.id/informasi-lengkap-tempat-kursus-bahasa-inggris,Error,Error,Error,Error,Error,2025-03-25 20:33:09
https://www.kampunginggris.id/rekomendasi-liburan-seru-sambil-belajar-bahasa-inggris,76.0,2.45,2.01,0,0.449,2025-03-25 20:33:47
https://www.kampunginggris.id/info-terbaru-paket-kursus-bahasa-inggris,75.0,1.28,0.97,0,0.456,2025-03-25 20:34:25
https://www.kampunginggris.id/bahasa-inggris-untuk-dewasa,84.0,1.23,1.06,0,0.209,2025-03-25 20:35:01
https://www.kampunginggris.id/kursus-bahasa-inggris-intensif-offline,84.0,1.16,0.86,0,0.21,2025-03-25 20:35:32
https://www.kampunginggris.id/tempat-belajar-toefl-online,78.0,1.44,1.11,0,0.427,2025-03-25 20:36:06
https://www.kampunginggris.id/tempat-les-speaking-offline-di-indonesia,73.0,1.33,0.94,0,0.714,2025-03-25 20:36:42
https://www.kampunginggris.id/bantu-buah-hati-les-bahasa-inggris,91.0,3.56,1.53,0,0.135,2025-03-25 20:37:41
https://www.kampunginggris.id/biaya-les-bahasa-inggris-terlengkap,90.0,1.0,0.83,0,0.184,2025-03-25 20:38:16
https://www.kampunginggris.id/program-yang-cocok-untuk-mengisi-liburan-sekolah,69.0,3.94,3.73,0,0.205,2025-03-25 20:38:53
https://www.kampunginggris.id/rekomendasi-tempat-kursus-bahasa-inggris,87.0,2.1,1.84,0,0.227,2025-03-25 20:39:31
https://www.kampunginggris.id/kursus-bahasa-inggris-offline-di-indonesia-kampung-inggris-lc,90.0,2.06,1.78,0,0.165,2025-03-25 20:40:08
https://www.kampunginggris.id/pentingnya-vocabulary-dalam-komunikasi-bahasa-inggris,77.0,1.03,0.89,0,0.559,2025-03-25 20:40:45
https://www.kampunginggris.id/kosakata-bahasa-inggris-dengan-pronunciation-yang-sulit,72.0,3.0,2.07,0,1.013,2025-03-25 20:41:28
https://www.kampunginggris.id/cara-membuat-teks-deskripsi-bahasa-inggris,84.0,1.54,1.32,0,0.288,2025-03-25 20:42:04
https://www.kampunginggris.id/persiapan-bagi-peserta-ujian-toefl-itp,90.0,1.75,1.51,0,0.163,2025-03-25 20:42:40
https://www.kampunginggris.id/pengertian-cara-menulis-dan-contoh-cover-letter,84.0,1.11,0.89,0,0.283,2025-03-25 20:43:14
https://www.kampunginggris.id/belajar-spelling-untuk-anak,77.0,1.38,0.98,0,0.677,2025-03-25 20:43:51
https://www.kampunginggris.id/tips-lolos-tes-toefl,78.0,1.33,1.11,0,0.452,2025-03-25 20:44:28
https://www.kampunginggris.id/les-bahasa-inggris-anak-lebih-mudah,75.0,1.2,0.92,0,0.875,2025-03-25 20:45:04
https://www.kampunginggris.id/kuasai-toefl-online-dalam-waktu-singkat,76.0,1.5,1.28,0,0.636,2025-03-25 20:45:40
https://www.kampunginggris.id/lengkap-ini-dia-cara-belajar-bahasa-inggris-untuk-anak-sd-kelas-6,84.0,1.88,1.74,0,0.262,2025-03-25 20:46:15
https://www.kampunginggris.id/cara-belajar-bahasa-inggris-untuk-anak-sd-kelas-5,76.0,1.07,0.87,0,0.595,2025-03-25 20:46:51
https://www.kampunginggris.id/cara-belajar-bahasa-inggris-untuk-anak-sd-kelas-4,42.0,7.33,7.13,0,0.28,2025-03-25 20:47:33
https://www.kampunginggris.id/pentingnya-belajar-bahasa-inggris-di-era-society-5-0,92.0,1.95,1.71,0,0.14,2025-03-25 20:48:08
https://www.kampunginggris.id/tips-lancar-public-speaking,87.0,1.09,0.91,0,0.25,2025-03-25 20:48:42
https://www.kampunginggris.id/id-dengan-would-vs-had,95.0,1.45,1.17,0,0.104,2025-03-25 20:49:17
https://www.kampunginggris.id/contoh-teks-pidato-bahasa-inggris-untuk-anak-sd,92.0,1.96,1.76,0,0.139,2025-03-25 20:49:53
https://www.kampunginggris.id/yang-diperlukan-guru-bahasa-inggris-untuk-anak-usia-dini,Error,Error,Error,Error,Error,2025-03-25 20:52:58
https://www.kampunginggris.id/lengkap-ini-dia-bocoran-biaya-bimbel-toefl-terbaru,74.0,1.38,1.12,0,1.062,2025-03-25 20:53:33
https://www.kampunginggris.id/belajar-pronunciation-menggunakan-tongue-twister,89.0,1.12,0.92,0,0.208,2025-03-25 20:54:09
https://www.kampunginggris.id/menulis-cover-letter-dalam-bahasa-inggris,89.0,1.39,1.14,0,0.211,2025-03-25 20:54:43
https://www.kampunginggris.id/dialog-ucapan-selamat-dalam-bahasa-inggris-untuk-2-orang,84.0,2.37,2.15,0,0.245,2025-03-25 20:55:21
https://www.kampunginggris.id/pengertian-stative-verb-contoh-dan-artinya-100,76.0,4.22,3.87,0,0.011,2025-03-25 20:56:04
https://www.kampunginggris.id/penggunaan-serta-contoh-awhile-dan-a-while,96.0,1.58,1.33,0,0.119,2025-03-25 20:56:41
https://www.kampunginggris.id/cara-menulis-application-letter-dalam-bahasa-inggris,76.0,1.36,1.12,0,0.848,2025-03-25 20:57:17
https://www.kampunginggris.id/perbedaan-simple-past-tense-dan-present-perfect-tense,79.0,1.66,1.44,0,0.402,2025-03-25 20:57:53
https://www.kampunginggris.id/pengertian-dan-contoh-quantifiers-dalam-bahasa-inggris,88.0,1.3,1.1,0,0.199,2025-03-25 20:58:30
https://www.kampunginggris.id/preposition-of-time-pengertian-jenis-dan-contohnya,68.0,2.25,2.04,0,1.295,2025-03-25 20:59:07
https://www.kampunginggris.id/asking-for-repetition-dan-contoh-dalam-kalimat,67.0,2.68,2.44,0,0.614,2025-03-25 20:59:45
https://www.kampunginggris.id/penggunaan-a-dan-an,78.0,1.32,0.93,0,0.354,2025-03-25 21:00:23
https://www.kampunginggris.id/koran-online-untuk-belajar-bahasa-inggris-2,95.0,1.92,1.49,0,0.117,2025-03-25 21:01:00
https://www.kampunginggris.id/penggunaan-preposisi-with-over-dan-by-dalam-bahasa-inggris,93.0,1.21,1.07,0,0.08,2025-03-25 21:01:36
https://www.kampunginggris.id/pengertian-dan-fungsi-word-stress-dalam-english-pronunciation,84.0,3.74,3.07,0,0.106,2025-03-25 21:02:19
https://www.kampunginggris.id/kalimat-object-pronoun,94.0,1.24,1.04,0,0.118,2025-03-25 21:02:54
https://www.kampunginggris.id/adjective-phrase,79.0,1.31,0.91,0,0.495,2025-03-25 21:03:32
https://www.kampunginggris.id/determiners,55.0,4.41,3.36,0,0.502,2025-03-25 21:04:24
https://www.kampunginggris.id/makna-kata-holic,90.0,1.23,1.04,0,0.194,2025-03-25 21:05:00
https://www.kampunginggris.id/english-master,75.0,1.75,1.03,0,1.659,2025-03-25 21:05:35
https://www.kampunginggris.id/english-master-plus-6-months,75.0,1.8,0.77,0,1.465,2025-03-25 21:06:16
https://www.kampunginggris.id/tingkatkan-pronunciationmu-agar-mudah-berkomunikasi-dengan-turis,93.0,1.19,1.03,0,0.167,2025-03-25 21:06:50
https://www.kampunginggris.id/dasar-pronunciation-bahasa-inggris,80.0,1.71,1.36,0,0.321,2025-03-25 21:07:27
https://www.kampunginggris.id/trik-cepat-tingkatkan-skill-bahasa-inggris,89.0,1.6,1.37,0,0.206,2025-03-25 21:08:04
https://www.kampunginggris.id/tips-menulis-tanpa-grammatical-errors,81.0,1.14,0.98,0,0.379,2025-03-25 21:08:36
https://www.kampunginggris.id/teknik-belajar-bahasa-inggris-mudah,59.0,4.04,3.29,0,0.761,2025-03-25 21:09:17
https://www.kampunginggris.id/cara-meningkatkan-kemampuan-bahasa-inggris-dengan-mudah,71.0,1.31,1.04,0,1.422,2025-03-25 21:09:54
https://www.kampunginggris.id/tricks-public-speaking-bahasa-inggris,74.0,2.15,1.91,0,0.764,2025-03-25 21:10:32
https://www.kampunginggris.id/berkenalan-dengan-elemen-dasar-grammar,81.0,2.87,2.44,0,0.245,2025-03-25 21:11:11
https://www.kampunginggris.id/tips-trick-meningkatkan-vocabulary,82.0,1.25,1.05,0,0.264,2025-03-25 21:11:48
